,Movie ID,Budget,Revenue,Genre 1,Genre 2,Genre 3,Genre 4,Genre 5,Release Date,Run Time
1564,150689,95000000,543514353,Romance,Fantasy,Family,Drama,N/A,2015-03-06,105
1565,76341,150000000,378858340,Action,Adventure,Science Fiction,N/A,N/A,2015-05-13,121
1566,198184,49000000,104399548,Crime,Action,Science Fiction,N/A,N/A,2015-03-04,120
1567,135397,150000000,1671537444,Action,Adventure,Science Fiction,Thriller,N/A,2015-06-12,124
1568,257344,88000000,244874809,Action,Comedy,Science Fiction,N/A,N/A,2015-07-16,105
1569,312221,37000000,173567581,Action,Drama,N/A,N/A,N/A,2015-11-25,133
1570,273481,30000000,84872444,Action,Crime,Thriller,N/A,N/A,2015-09-17,122
1571,105864,175000000,332207671,Adventure,Animation,Family,N/A,N/A,2015-11-14,93
1572,347201,0,39500000,Animation,Action,Comedy,N/A,N/A,2015-08-07,95
1573,140607,245000000,2068223624,Adventure,Action,Science Fiction,N/A,N/A,2015-12-15,136
1574,262500,110000000,295238201,Action,Adventure,Science Fiction,Thriller,N/A,2015-03-18,119
1575,277217,0,0,Family,Music,Adventure,Comedy,Fantasy,2015-07-31,112
1576,273477,15000000,14860766,Comedy,Horror,N/A,N/A,N/A,2015-10-23,93
1577,281957,135000000,532950503,Western,Drama,Adventure,N/A,N/A,2015-12-25,157
1578,294254,61000000,312296056,Science Fiction,Action,Thriller,Adventure,N/A,2015-09-09,131
1579,76757,176000003,183987723,Science Fiction,Fantasy,Action,N/A,N/A,2015-02-04,127
1580,324558,0,0,Documentary,N/A,N/A,N/A,N/A,2015-02-06,94
1581,286217,108000000,630600000,Drama,Adventure,Science Fiction,N/A,N/A,2015-09-30,141
1582,131634,160000000,653428261,Action,Adventure,Science Fiction,N/A,N/A,2015-11-18,137
1583,357096,0,144420,Horror,Thriller,N/A,N/A,N/A,2015-10-01,91
1584,249070,35000000,81967450,Action,Crime,Thriller,N/A,N/A,2015-08-20,96
1585,238713,65000000,235666219,Action,Comedy,Crime,N/A,N/A,2015-05-06,120
1586,293863,25000000,65663276,Romance,Fantasy,Drama,N/A,N/A,2015-04-16,112
1587,102899,130000000,519311965,Science Fiction,Action,Adventure,N/A,N/A,2015-07-14,117
1588,265208,30000000,0,Thriller,Crime,Action,N/A,N/A,2015-01-14,92
1589,276907,25000000,42972994,Crime,Thriller,N/A,N/A,N/A,2015-09-09,132
1590,206647,245000000,880674609,Action,Adventure,Thriller,N/A,N/A,2015-10-26,148
1591,296099,31000000,104384188,Comedy,N/A,N/A,N/A,N/A,2015-07-28,99
1592,263472,2500000,6341684,Drama,Thriller,Horror,N/A,N/A,2015-06-26,99
1593,228161,135000000,368871007,Fantasy,Comedy,Animation,Science Fiction,Family,2015-03-18,94
1594,307081,30000000,91709827,Action,Drama,N/A,N/A,N/A,2015-03-24,123
1595,257211,35000000,194564672,Comedy,N/A,N/A,N/A,N/A,2015-09-23,121
1596,227719,12000000,33213241,Science Fiction,Thriller,Drama,N/A,N/A,2015-01-28,106
1597,228165,74000000,311594032,Family,Adventure,Comedy,Fantasy,Animation,2015-01-28,93
1598,201088,70000000,17752940,Crime,Thriller,Action,N/A,N/A,2015-01-13,133
1599,360784,0,0,Thriller,Horror,N/A,N/A,N/A,2015-09-15,83
1600,256591,50100000,153962963,Romance,Comedy,Crime,Drama,N/A,2015-02-25,105
1601,159824,80000000,473226958,Animation,Comedy,Family,Fantasy,N/A,2015-09-21,89
1602,158852,190000000,209154322,Adventure,Family,Mystery,Science Fiction,N/A,2015-05-19,130
1603,355111,0,0,Animation,Music,Family,N/A,N/A,2015-08-12,84
1604,274854,90000000,146936910,Fantasy,Action,Adventure,N/A,N/A,2015-10-21,106
1605,254470,29000000,287506194,Comedy,Music,N/A,N/A,N/A,2015-05-07,115
1606,257088,105000000,133718711,Action,Adventure,Crime,Thriller,N/A,2015-12-03,113
1607,373879,0,0,Action,Animation,Adventure,Comedy,Fantasy,2015-12-20,106
1608,211672,74000000,1156730962,Family,Animation,Adventure,Comedy,N/A,2015-06-17,91
1609,375846,0,0,Thriller,TV Movie,N/A,N/A,N/A,2015-08-24,85
1610,318846,28000000,133346506,Comedy,Drama,N/A,N/A,N/A,2015-12-11,131
1611,258509,90000000,233755553,Adventure,Animation,Comedy,Family,N/A,2015-12-17,92
1612,310131,3500000,40423945,Drama,Fantasy,Horror,Mystery,N/A,2015-01-27,92
1613,203801,75000000,108145109,Comedy,Action,Adventure,N/A,N/A,2015-08-13,116
1614,273248,44000000,155760117,Drama,Mystery,Western,N/A,N/A,2015-12-25,188
1615,181283,50000000,3324330,Crime,Thriller,N/A,N/A,N/A,2015-03-15,137
1616,350499,150000000,0,Family,Adventure,Animation,Action,Fantasy,2015-07-18,73
1617,295830,0,0,Horror,Fantasy,Action,Science Fiction,N/A,2015-08-01,98
1618,166424,120000000,167977596,Action,Adventure,Science Fiction,N/A,N/A,2015-08-05,100
1619,257445,58000000,158162788,Adventure,Horror,Comedy,N/A,N/A,2015-08-05,103
1620,264660,15000000,36869414,Drama,Science Fiction,N/A,N/A,N/A,2015-01-21,108
1621,351694,10000000,150000000,Fantasy,Animation,Comedy,N/A,N/A,2015-07-10,89
1622,340382,0,0,Horror,Science Fiction,Action,Fantasy,N/A,2015-09-01,87
1623,266647,150000000,128388320,Fantasy,Adventure,Family,Action,N/A,2015-09-24,111
1624,287948,25000000,72629670,Action,Thriller,Crime,N/A,N/A,2015-09-02,95
1625,318256,0,0,Documentary,N/A,N/A,N/A,N/A,2015-05-29,84
1626,287424,4000000,187112,Horror,Drama,Mystery,N/A,N/A,2015-05-08,95
1627,274167,50000000,242786137,Comedy,N/A,N/A,N/A,N/A,2015-12-25,96
1628,315465,0,49714378,Action,Adventure,Animation,Drama,Family,2015-07-11,119
1629,157544,13000000,1784763,Thriller,Horror,N/A,N/A,N/A,2015-07-23,91
1630,283445,10000000,53329150,Horror,N/A,N/A,N/A,N/A,2015-08-19,97
1631,256040,25130430,90747520,Action,Adventure,Drama,Fantasy,N/A,2015-07-10,158
1632,323272,3000000,67790117,Drama,Romance,N/A,N/A,N/A,2015-08-28,120
1633,339530,0,0,Action,Adventure,Comedy,Horror,Science Fiction,2015-10-06,99
1634,243688,35000000,95437994,Horror,N/A,N/A,N/A,N/A,2015-05-20,93
1635,290764,11000000,593683,Action,N/A,N/A,N/A,N/A,2015-01-15,94
1636,253412,55000000,203427584,Adventure,Drama,History,N/A,N/A,2015-09-10,121
1637,336882,5904067,12975143,Thriller,Drama,Mystery,N/A,N/A,2015-08-28,104
1638,339527,0,22586863,Thriller,Crime,Mystery,N/A,N/A,2015-09-03,101
1639,298312,5000000,98450062,Mystery,Thriller,Horror,N/A,N/A,2015-09-10,94
1640,256961,38000000,107597242,Action,Comedy,Family,N/A,N/A,2015-04-16,94
1641,192141,5000000,54418872,Thriller,N/A,N/A,N/A,N/A,2015-08-26,103
1642,361380,0,0,Family,Animation,Adventure,N/A,N/A,2015-10-07,76
1643,238615,26000000,31807156,Science Fiction,Mystery,Thriller,Action,N/A,2015-07-10,117
1644,94365,0,16184,Horror,Comedy,N/A,N/A,N/A,2015-05-22,103
1645,359983,0,0,Family,TV Movie,Animation,N/A,N/A,2015-11-22,44
1646,325348,2000000,14333790,Action,Adventure,Science Fiction,N/A,N/A,2015-09-12,96
1647,370964,18000000,10495305,Fantasy,Romance,N/A,N/A,N/A,2015-12-03,110
1648,264999,14800000,117813057,Comedy,Drama,N/A,N/A,N/A,2015-07-01,115
1649,360404,0,0,Animation,Family,Music,N/A,N/A,2015-10-19,72
1650,227973,99000000,246233113,Comedy,Animation,Family,N/A,N/A,2015-11-05,88
1651,271718,35000000,140795793,Comedy,Romance,N/A,N/A,N/A,2015-07-17,125
1652,307663,10000000,0,Thriller,Science Fiction,Action,Adventure,N/A,2015-01-16,96
1653,205775,100000000,93920758,Thriller,Drama,Adventure,Action,History,2015-11-20,122
1654,300168,65000000,121545703,Adventure,History,Action,Fantasy,N/A,2015-02-19,127
1655,210860,60000000,47318560,Comedy,Adventure,N/A,N/A,N/A,2015-01-21,107
1656,347969,60000000,0,Western,Comedy,N/A,N/A,N/A,2015-12-11,119
1657,252838,23000000,79799880,Comedy,N/A,N/A,N/A,N/A,2015-01-16,101
1658,323372,0,0,Drama,Thriller,N/A,N/A,N/A,2015-03-15,76
1659,346808,20000000,133332,Action,Crime,Thriller,N/A,N/A,2015-10-15,96
1660,277216,28000000,201634991,Drama,Music,History,N/A,N/A,2015-08-11,147
1661,257091,40000000,111811453,Comedy,N/A,N/A,N/A,N/A,2015-03-26,100
1662,326359,0,0,Animation,Family,Adventure,Comedy,N/A,2015-03-09,8
1663,333596,12000000,14394097,Drama,N/A,N/A,N/A,N/A,2015-10-15,123
1664,316322,0,0,Animation,N/A,N/A,N/A,N/A,2015-01-29,74
1665,292431,3000000,249083,Drama,Romance,N/A,N/A,N/A,2015-07-06,134
1666,332270,5000000,0,War,Drama,Romance,N/A,N/A,2015-04-02,110
1667,309809,64000000,97571250,Adventure,Animation,Fantasy,Family,N/A,2015-07-29,108
1668,353326,0,11472454,Drama,N/A,N/A,N/A,N/A,2015-12-15,108
1669,228205,34000000,63013281,Drama,Romance,N/A,N/A,N/A,2015-04-09,128
1670,323660,0,0,Action,Fantasy,N/A,N/A,N/A,2015-03-17,90
1671,273153,0,0,Comedy,Drama,Romance,N/A,N/A,2015-08-19,105
1672,282070,0,0,Science Fiction,Horror,N/A,N/A,N/A,2015-04-25,117
1673,228973,0,0,Thriller,Drama,Horror,N/A,N/A,2015-03-20,92
1674,302429,0,13603453,Music,Animation,Family,Fantasy,N/A,2015-01-23,99
1675,228066,40000000,34227298,Drama,Science Fiction,Thriller,N/A,N/A,2015-11-10,109
1676,366644,10000000,0,Animation,Family,Fantasy,N/A,N/A,2015-06-25,103
1677,241257,0,17671101,Horror,Mystery,Thriller,N/A,N/A,2015-10-01,106
1678,300803,0,0,Fantasy,N/A,N/A,N/A,N/A,2015-02-24,97
1679,382517,0,0,Animation,Comedy,Family,Adventure,N/A,2015-12-18,84
1680,351964,0,0,Drama,Comedy,Romance,N/A,N/A,2015-11-05,88
1681,348892,13000000,150000000,Comedy,Drama,Action,N/A,N/A,2015-07-17,159
1682,334074,20000000,0,Crime,Action,Thriller,N/A,N/A,2015-05-21,96
1683,342878,0,0,Drama,Romance,N/A,N/A,N/A,2015-06-24,105
1684,354857,3000000,0,Animation,Comedy,Science Fiction,TV Movie,N/A,2015-09-01,70
1685,287903,15000000,61788393,Horror,Comedy,Fantasy,N/A,N/A,2015-11-26,98
1686,241554,50000000,71561644,Action,Crime,Thriller,N/A,N/A,2015-03-11,114
1687,343795,5000000,4842699,Drama,N/A,N/A,N/A,N/A,2015-09-11,121
1688,254320,4000000,15656193,Comedy,Drama,Romance,N/A,N/A,2015-10-15,118
1689,321494,0,0,Action,N/A,N/A,N/A,N/A,2015-03-10,90
1690,365222,36000000,157029618,Action,Drama,History,N/A,N/A,2015-12-24,105
1691,146301,10000000,78903124,Horror,Thriller,N/A,N/A,N/A,2015-10-21,88
1692,354110,11000000,0,Western,N/A,N/A,N/A,N/A,2015-09-16,90
1693,264419,5300000,26072723,Animation,Adventure,Comedy,Family,N/A,2015-09-04,99
1694,201085,55000000,74679822,Horror,Romance,N/A,N/A,N/A,2015-10-13,119
1695,274109,11332619,0,Drama,History,Romance,N/A,N/A,2015-12-25,164
1696,306819,15000000,64191523,Drama,N/A,N/A,N/A,N/A,2015-11-27,119
1697,295964,20000000,36606743,Drama,N/A,N/A,N/A,N/A,2015-10-02,100
1698,324963,0,0,Animation,Family,Fantasy,N/A,N/A,2015-03-02,75
1699,396263,0,2238600,Science Fiction,Action,Animation,N/A,N/A,2016-10-14,95
1700,324786,40000000,175302354,Drama,History,War,N/A,N/A,2016-10-07,139
1701,293660,58000000,783100000,Action,Adventure,Comedy,N/A,N/A,2016-02-09,108
1702,348893,0,0,Action,Drama,N/A,N/A,N/A,2016-08-01,87
1703,259693,40000000,321834351,Horror,Thriller,N/A,N/A,N/A,2016-06-08,134
1704,296096,20000000,207945075,Drama,Romance,N/A,N/A,N/A,2016-06-01,110
1705,209112,250000000,873637528,Action,Adventure,Fantasy,N/A,N/A,2016-03-23,152
1706,372058,0,357986087,Romance,Animation,Drama,N/A,N/A,2016-08-26,106
1707,269149,150000000,1023784195,Animation,Adventure,Family,Comedy,N/A,2016-02-11,109
1708,271110,250000000,1153337496,Adventure,Action,Science Fiction,N/A,N/A,2016-04-27,147
1709,396535,8500000,87547518,Horror,Thriller,Adventure,Action,N/A,2016-07-20,118
1710,284052,180000000,676343174,Action,Adventure,Fantasy,N/A,N/A,2016-10-25,115
1711,297761,175000000,746846894,Action,Adventure,Fantasy,N/A,N/A,2016-08-03,123
1712,259316,180000000,809342332,Fantasy,Adventure,Family,N/A,N/A,2016-11-16,132
1713,223702,19000000,140705322,Adventure,Animation,Comedy,Fantasy,N/A,2016-07-11,89
1714,381284,25000000,235956898,Drama,History,N/A,N/A,N/A,2016-12-10,127
1715,335797,75000000,634151679,Animation,Comedy,Family,Music,N/A,2016-11-23,108
1716,246655,178000000,543934787,Action,Adventure,Science Fiction,Fantasy,N/A,2016-05-18,144
1717,308531,135000000,245623848,Action,Adventure,Comedy,Family,Science Fiction,2016-06-01,112
1718,290098,8575000,38600000,Thriller,Drama,Romance,N/A,N/A,2016-06-01,145
1719,316727,10000000,118587880,Action,Horror,Thriller,N/A,N/A,2016-06-29,105
1720,329865,47000000,203388186,Drama,Science Fiction,Mystery,N/A,N/A,2016-11-10,116
1721,375794,0,12421716,Comedy,N/A,N/A,N/A,N/A,2016-09-02,100
1722,140300,145000000,521170825,Action,Adventure,Animation,Comedy,Family,2016-01-23,95
1723,343611,60000000,162146076,Action,Thriller,N/A,N/A,N/A,2016-10-19,118
1724,311324,150000000,331957105,Action,Adventure,Fantasy,N/A,N/A,2016-12-16,103
1725,378064,0,30156463,Animation,Drama,N/A,N/A,N/A,2016-09-17,130
1726,300671,50000000,69411370,War,Action,History,Drama,N/A,2016-01-14,144
1727,333484,90000000,162360636,Adventure,Action,Western,N/A,N/A,2016-09-14,132
1728,278924,40000000,125729635,Action,Crime,Thriller,N/A,N/A,2016-08-25,98
1729,391757,0,0,Drama,Action,N/A,N/A,N/A,2016-06-05,101
1730,382512,0,0,Action,Adventure,Animation,Comedy,Family,2016-02-16,78
1731,127380,200000000,1028570889,Adventure,Animation,Comedy,Family,N/A,2016-06-16,97
1732,241259,170000000,299457024,Adventure,Family,Fantasy,N/A,N/A,2016-05-25,113
1733,323677,5000000,24804129,Drama,History,N/A,N/A,N/A,2016-02-19,134
1734,278154,105000000,408579038,Adventure,Animation,Family,Comedy,Science Fiction,2016-06-23,95
1735,283366,110000000,296482446,Fantasy,Adventure,Family,Drama,N/A,2016-09-27,127
1736,346672,35000000,81093313,Fantasy,Action,Thriller,Horror,N/A,2016-11-24,91
1737,278927,175000000,966550600,Family,Adventure,Drama,Fantasy,N/A,2016-04-07,106
1738,313369,30000000,447407695,Comedy,Drama,Romance,Music,N/A,2016-11-29,129
1739,291870,11500000,94073028,Comedy,N/A,N/A,N/A,N/A,2016-01-20,102
1740,153518,73000000,349779543,Animation,Adventure,Comedy,N/A,N/A,2016-05-11,97
1741,378018,0,151042,Mystery,Horror,Science Fiction,N/A,N/A,2016-09-22,90
1742,345009,0,1600000,War,Thriller,N/A,N/A,N/A,2016-10-06,107
1743,339984,16000000,73983359,Family,Drama,N/A,N/A,N/A,2016-03-17,119
1744,136799,125000000,346864462,Family,Animation,Fantasy,Adventure,Comedy,2016-10-13,92
1745,205584,140000000,150680864,Action,Adventure,Fantasy,N/A,N/A,2016-02-25,127
1746,324668,120000000,415484914,Action,Thriller,Mystery,N/A,N/A,2016-07-27,123
1747,188927,185000000,343471816,Action,Adventure,Science Fiction,N/A,N/A,2016-07-07,122
1748,397243,0,5972942,Horror,Mystery,N/A,N/A,N/A,2016-12-21,86
1749,68735,160000000,433677183,Action,Adventure,Fantasy,N/A,N/A,2016-05-25,123
1750,286567,10000000,6272403,Action,Adventure,Science Fiction,N/A,N/A,2016-10-14,92
1751,345920,36000000,88528280,Drama,Romance,N/A,N/A,N/A,2016-12-06,97
1752,267935,140000000,195243411,Adventure,Family,Fantasy,N/A,N/A,2016-06-01,117
1753,258489,180000000,356743061,Fantasy,Action,Adventure,N/A,N/A,2016-06-29,109
1754,267860,60000000,205754447,Action,Thriller,N/A,N/A,N/A,2016-03-02,99
1755,315011,15000000,77947607,Action,Science Fiction,Horror,N/A,N/A,2016-07-29,120
1756,47933,165000000,389681935,Action,Adventure,Science Fiction,N/A,N/A,2016-06-22,120
1757,43074,144000000,229147509,Action,Fantasy,Comedy,N/A,N/A,2016-07-14,117
1758,299687,38000000,109906372,Science Fiction,Adventure,Action,N/A,N/A,2016-01-14,112
1759,302699,50000000,216972543,Action,Comedy,Crime,Mystery,N/A,2016-06-15,107
1760,291805,90000000,334901337,Crime,Thriller,Action,Mystery,N/A,2016-06-02,129
1761,377897,0,0,Action,Animation,Family,N/A,N/A,2016-01-15,75
1762,342473,30000000,2351359,Animation,Adventure,Comedy,Family,N/A,2016-12-14,89
1763,374205,0,66207073,Action,Animation,Adventure,Comedy,N/A,2016-07-23,120
1764,332210,70000000,182379278,Adventure,Animation,Comedy,Family,N/A,2016-09-22,87
1765,300669,9900000,159047649,Thriller,Horror,N/A,N/A,N/A,2016-06-08,89
1766,330459,200000000,1056057273,Action,Adventure,Science Fiction,N/A,N/A,2016-12-14,133
1767,375355,0,0,Horror,Thriller,N/A,N/A,N/A,2016-10-22,83
1768,302946,44000000,155160045,Crime,Thriller,Drama,N/A,N/A,2016-10-13,128
1769,379291,0,0,Science Fiction,Action,Animation,Adventure,Comedy,2016-05-13,78
1770,409502,1500000,2100000,Drama,N/A,N/A,N/A,N/A,2016-10-21,113
1771,296524,110000000,121790373,Drama,Action,N/A,N/A,N/A,2016-09-28,107
1772,313297,60000000,76249438,Animation,Adventure,Family,N/A,N/A,2016-08-18,102
1773,407375,3000000,0,Action,Drama,War,N/A,N/A,2016-08-02,100
1774,335778,20000000,46069568,Action,History,Adventure,Drama,N/A,2016-02-18,107
1775,363676,60000000,240797623,Drama,History,N/A,N/A,N/A,2016-09-07,96
1776,290595,115000000,164989338,Action,Adventure,Drama,N/A,N/A,2016-04-06,114
1777,262504,110000000,179246868,Adventure,Science Fiction,Action,Mystery,N/A,2016-03-09,120
1778,381890,60720000,553810228,Comedy,Fantasy,Romance,N/A,N/A,2016-02-08,93
1779,245913,0,27312,Drama,N/A,N/A,N/A,N/A,2016-05-06,107
1780,263341,20000000,0,Action,Adventure,Drama,N/A,N/A,2016-02-18,103
1781,351819,20000000,21164799,Romance,Comedy,N/A,N/A,N/A,2016-01-28,92
1782,274870,110000000,303144152,Drama,Romance,Science Fiction,N/A,N/A,2016-12-21,116
1783,335796,9000000,81705746,Horror,N/A,N/A,N/A,N/A,2016-10-20,99
1784,382190,0,0,Family,Adventure,Animation,Fantasy,Science Fiction,2016-07-16,97
1785,290250,50000000,62788218,Comedy,Crime,Action,N/A,N/A,2016-05-15,116
1786,332567,17000000,119100758,Horror,Drama,Thriller,N/A,N/A,2016-06-24,86
1787,402331,0,0,Action,Thriller,N/A,N/A,N/A,2016-07-14,104
1788,345911,4900000,148868835,Horror,Thriller,Mystery,N/A,N/A,2016-07-21,81
1789,334533,5000000,23123592,Adventure,Drama,N/A,N/A,N/A,2016-07-08,118
1790,376570,0,0,Horror,Thriller,N/A,N/A,N/A,2016-03-12,82
1791,58431,28000000,16457494,Romance,Horror,Comedy,Thriller,N/A,2016-02-04,108
1792,407655,0,0,Comedy,Family,Fantasy,Music,N/A,2016-08-02,92
1793,366170,0,1015339,Adventure,Animation,N/A,N/A,N/A,2016-04-23,130
1794,270774,32000000,58500000,Action,Comedy,Thriller,Mystery,N/A,2016-07-21,107
1795,310307,15000000,24121245,Drama,History,N/A,N/A,N/A,2016-09-13,115
1796,321258,10000000,73929392,Horror,Thriller,Mystery,N/A,N/A,2016-01-22,97
1797,324670,70000000,0,Science Fiction,Thriller,Action,N/A,N/A,2016-12-09,109
1798,262841,125000000,64493915,Action,Comedy,Science Fiction,N/A,N/A,2016-12-21,104
1799,379170,0,0,Crime,Drama,Mystery,TV Movie,N/A,2016-01-01,90
1800,347126,5000000,23507567,Drama,N/A,N/A,N/A,N/A,2016-04-01,121
1801,121856,125000000,240697856,Action,Adventure,Science Fiction,N/A,N/A,2016-12-21,116
1802,413658,0,0,Action,Adventure,Comedy,Family,Fantasy,2016-11-18,108
1803,271969,100000000,94061311,Action,History,Adventure,Drama,N/A,2016-08-17,125
1804,323675,40000000,124827316,Action,Comedy,N/A,N/A,N/A,2016-01-14,102
1805,346685,45000000,173185859,Thriller,Mystery,Drama,N/A,N/A,2016-10-05,112
1806,267193,35000000,27979040,Action,Comedy,N/A,N/A,N/A,2016-02-24,83
1807,381341,0,31640626,Comedy,Drama,N/A,N/A,N/A,2016-02-11,97
1808,316023,33000000,77068246,Comedy,N/A,N/A,N/A,N/A,2016-07-07,98
1809,308266,40000000,86234523,Comedy,Crime,Drama,N/A,N/A,2016-08-17,114
1810,390734,0,269980,Animation,Science Fiction,Action,N/A,N/A,2016-07-09,115
1811,387893,0,0,Adventure,Animation,Comedy,Family,TV Movie,2016-03-19,25
1812,356305,38000000,118102725,Comedy,N/A,N/A,N/A,N/A,2016-12-22,111
1813,384798,0,0,Action,Horror,Science Fiction,Thriller,N/A,2016-05-13,99
1814,333371,15000000,110216998,Thriller,Science Fiction,Drama,Horror,N/A,2016-03-10,104
1815,325133,35000000,108758521,Comedy,N/A,N/A,N/A,N/A,2016-05-04,92
1816,184341,20000000,0,Drama,N/A,N/A,N/A,N/A,2016-08-26,105
1817,360606,9000000,0,TV Movie,Comedy,Family,N/A,N/A,2016-06-24,95
1818,277834,150000000,690860472,Adventure,Comedy,Family,Animation,N/A,2016-10-13,107
1819,417047,0,0,Family,Animation,N/A,N/A,N/A,2016-10-04,75
1820,309886,13000000,6903033,Action,Thriller,Drama,N/A,N/A,2016-08-11,88
1821,334543,12000000,140312928,Drama,N/A,N/A,N/A,N/A,2016-11-24,118
1822,415749,0,0,Animation,Family,Science Fiction,N/A,N/A,2016-08-12,79
1823,333669,20000000,14397593,Action,N/A,N/A,N/A,N/A,2016-04-22,92
1824,399173,5000000,388789,Action,Crime,Thriller,N/A,N/A,2016-06-08,95
1825,405882,3500000,0,Fantasy,Horror,N/A,N/A,N/A,2016-08-27,93
1826,393457,24000000,64414761,Drama,N/A,N/A,N/A,N/A,2016-12-16,139
1827,382322,3500000,3775000,Action,Animation,Crime,Drama,N/A,2016-07-24,76
1828,283378,0,0,Drama,Fantasy,Romance,N/A,N/A,2016-11-10,91
1829,328387,19000000,85241496,Mystery,Adventure,Crime,N/A,N/A,2016-06-27,96
1830,415214,30200000,173000000,Action,Adventure,Crime,War,N/A,2016-09-30,124
1831,376290,13000000,9101546,Thriller,Drama,N/A,N/A,N/A,2016-11-25,133
1832,258230,43000000,47309313,Drama,Fantasy,N/A,N/A,N/A,2016-10-07,108
1833,393519,3500000,4100000,Drama,Horror,N/A,N/A,N/A,2016-11-11,99
1834,354282,0,0,Science Fiction,N/A,N/A,N/A,N/A,2016-02-17,95
1835,351339,0,4600000,History,Thriller,War,N/A,N/A,2016-08-12,120
1836,382399,0,2093725,Music,Romance,Drama,N/A,N/A,2016-04-08,96
1837,146198,20000000,12639297,Action,Crime,Adventure,Thriller,N/A,2016-02-19,115
1838,394374,0,0,Crime,Thriller,N/A,N/A,N/A,2016-04-21,120
1839,404378,8000000,17900000,Family,Drama,N/A,N/A,N/A,2016-11-04,103
1840,346651,0,0,Action,Science Fiction,Horror,N/A,N/A,2016-02-26,91
1841,207932,75000000,220021259,Mystery,Thriller,Drama,Action,N/A,2016-10-13,121
1842,340666,22500000,29252978,Drama,Thriller,N/A,N/A,N/A,2016-11-04,117
1843,369885,85000000,119520023,Action,Drama,War,Romance,Thriller,2016-11-17,124
1844,371645,2500000,23915910,Adventure,Comedy,Drama,N/A,N/A,2016-03-31,101
1845,346364,40000000,701800000,Horror,Fantasy,N/A,N/A,N/A,2017-09-06,135
1846,335984,150000000,259239658,Science Fiction,Drama,N/A,N/A,N/A,2017-10-04,164
1847,354912,175000000,800526015,Family,Animation,Fantasy,Music,Comedy,2017-10-27,105
1848,315635,175000000,880166924,Action,Adventure,Science Fiction,Drama,N/A,2017-07-05,133
1849,283995,200000000,863756051,Science Fiction,Adventure,Action,N/A,N/A,2017-04-19,137
1850,324552,40000000,171539887,Action,Thriller,Crime,N/A,N/A,2017-02-08,122
1851,335988,217000000,605425157,Action,Adventure,Science Fiction,N/A,N/A,2017-06-16,154
1852,141052,300000000,657926987,Action,Adventure,Science Fiction,N/A,N/A,2017-11-15,120
1853,379149,35000000,145374099,Action,Thriller,N/A,N/A,N/A,2017-09-28,113
1854,284053,180000000,855301806,Action,Adventure,Science Fiction,N/A,N/A,2017-10-02,131
1855,370663,0,33673,Drama,Romance,N/A,N/A,N/A,2017-02-10,92
1856,400928,7000000,40343446,Drama,Comedy,N/A,N/A,N/A,2017-04-12,101
1857,166426,230000000,795922298,Adventure,Action,Fantasy,N/A,N/A,2017-05-23,128
1858,321612,160000000,1266115964,Family,Fantasy,Romance,N/A,N/A,2017-03-16,129
1859,343668,104000000,410902662,Action,Adventure,Comedy,N/A,N/A,2017-09-20,141
1860,260514,175000000,383925276,Animation,Adventure,Comedy,Family,N/A,2017-06-15,102
1861,337339,250000000,1236005118,Action,Crime,Thriller,N/A,N/A,2017-04-12,136
1862,341174,55000000,378827494,Drama,Romance,N/A,N/A,N/A,2017-02-08,118
1863,297762,149000000,822854286,Action,Adventure,Fantasy,N/A,N/A,2017-05-30,141
1864,263115,97000000,619021436,Action,Drama,Science Fiction,N/A,N/A,2017-02-28,137
1865,396422,15000000,306515884,Horror,Mystery,Thriller,N/A,N/A,2017-08-03,110
1866,339846,69000000,177856751,Comedy,Action,Crime,N/A,N/A,2017-05-25,116
1867,345938,20000000,92924405,Drama,Fantasy,N/A,N/A,N/A,2017-03-03,132
1868,381288,9000000,278454358,Horror,Thriller,N/A,N/A,N/A,2017-01-19,117
1869,397567,18300000,125983972,Action,Adventure,Fantasy,Thriller,N/A,2017-12-20,139
1870,47971,85000000,346147658,Action,Adventure,Crime,N/A,N/A,2017-01-13,107
1871,400136,0,0,Animation,Horror,Adventure,Action,Science Fiction,2017-05-27,97
1872,298250,10000000,102952888,Horror,Crime,Mystery,Thriller,N/A,2017-10-26,92
1873,441168,0,0,Drama,TV Movie,N/A,N/A,N/A,2017-02-11,87
1874,181808,200000000,1332698830,Adventure,Action,Science Fiction,N/A,N/A,2017-12-13,152
1875,398818,4000000,43143046,Romance,Drama,N/A,N/A,N/A,2017-09-01,132
1876,374720,150000000,527000000,War,Action,Drama,N/A,N/A,2017-07-19,107
1877,293167,185000000,566652812,Action,Adventure,Fantasy,N/A,N/A,2017-03-08,118
1878,126889,97000000,240891763,Science Fiction,Horror,Mystery,N/A,N/A,2017-05-09,122
1879,395992,58000000,100541806,Horror,Science Fiction,Mystery,Thriller,N/A,2017-03-22,104
1880,419430,4500000,255407969,Mystery,Thriller,Horror,N/A,N/A,2017-02-24,104
1881,364689,111000000,295038508,Animation,Family,Adventure,Comedy,N/A,2017-12-09,108
1882,440249,500000,0,Documentary,N/A,N/A,N/A,N/A,2017-03-28,90
1883,417320,0,0,Family,Music,Fantasy,TV Movie,Adventure,2017-07-21,111
1884,281338,150000000,490719763,Drama,Science Fiction,War,N/A,N/A,2017-07-11,140
1885,406990,20000000,27975429,Science Fiction,Thriller,Drama,Mystery,Action,2017-08-18,123
